Image,Global_Rule,Total_Leakage_(%),Sparsity,Heatmap_Entropy,Execution_Time,Structure-Tolerance_Add,Structure-Tolerance_Padding,Structure-Tolerance_Gap
n04442312_12329_toaster.jpg,alpha_beta,1.1752492e-05,0.01326607084931936,8.570833,1.0952391624450684,,,6.200602e-05
n04442312_12329_toaster.jpg,composite,0.0,0.013098287491191374,8.569521,1.0492424964904785,,,6.200602e-05
n02346627_3512_porcupine.jpg,z_plus,0.00025210239,0.005637520833100301,10.171327,0.7652719020843506,,,3.161548e-05
n02346627_3512_porcupine.jpg,epsilon,2.5425259e+22,0.0009097586529606305,9.288216,0.7842507362365723,,,4.0707207
n02346627_3512_porcupine.jpg,alpha_beta,0.000386557,0.022028090662669694,8.894936,1.0821068286895752,,,2.5292386e-05
n02346627_3512_porcupine.jpg,composite,0.0017479098,0.02118917387202977,8.918034,1.0382802486419678,,,2.5292386e-05
n04116512_9541_rubber_eraser.jpg,z_plus,1.9280353e-05,0.010134114830930303,7.053902,0.7766900062561035,,,0.0
n04116512_9541_rubber_eraser.jpg,epsilon,2.351211e+21,0.0009731434771423138,10.30682,0.8773384094238281,,,7.9453216
n04116512_9541_rubber_eraser.jpg,alpha_beta,0.00029884547,0.02544341413034157,5.065014,1.0362138748168945,,,0.0
n04116512_9541_rubber_eraser.jpg,composite,8.676159e-05,0.02506310518525147,5.077989,1.1270747184753418,,,0.0
n07753592_9306_banana.jpg,z_plus,0.0,0.012009559922894226,9.304028,0.79952073097229,,,7.035481e-06
n07753592_9306_banana.jpg,epsilon,5.1594656e+21,0.00041013709764618593,10.194107,0.822547197341919,,,1.1666093
n07753592_9306_banana.jpg,alpha_beta,9.885207e-06,0.012673236317267144,9.093879,1.0388092994689941,,,0.0
n07753592_9306_banana.jpg,composite,2.965562e-05,0.012341398120080685,9.075098,1.1381444931030273,,,0.0
n02924116_58545_bus.jpg,z_plus,0.0026195326,0.017065431781150844,8.259837,0.760225772857666,,,6.350531e-05
n02924116_58545_bus.jpg,epsilon,1.0415655e+21,0.00015286928184994202,10.339187,0.8341608047485352,,,15.924901
n02924116_58545_bus.jpg,alpha_beta,0.0013040963,0.0339966368757993,8.0103,1.1382687091827393,,,7.056145e-05
n02924116_58545_bus.jpg,composite,0.010319371,0.031852738410830604,8.046266,1.1164453029632568,,,7.056145e-05
n07747607_813_orange.jpg,z_plus,9.421795e-06,0.010070730006748619,10.332237,0.7749571800231934,,,6.8002104e-05
n07747607_813_orange.jpg,epsilon,5.64086e+22,0.0021513555031077206,7.474003,0.8807888031005859,,,2.0321994
n07747607_813_orange.jpg,alpha_beta,0.0,0.0158387490072818,9.690428,1.0413310527801514,,,6.182009e-05
n07747607_813_orange.jpg,composite,0.0,0.015685879725431857,9.701355,1.1263935565948486,,,6.182009e-05
n02342885_7641_hamster.jpg,z_plus,0.01797785,0.01278882040842198,8.220732,0.8514518737792969,,,3.9129667e-05
n02342885_7641_hamster.jpg,epsilon,6.1807086e+22,0.00020879706789260374,10.656404,0.7779946327209473,,,2.1414557
n02342885_7641_hamster.jpg,alpha_beta,0.0041273404,0.01756505333646529,7.4715147,1.0414197444915771,,,0.00013043222
n02342885_7641_hamster.jpg,composite,0.022305438,0.01737117034485073,7.5662766,1.144866704940796,,,0.00013043222
n02454379_10511_armadillo.jpg,z_plus,0.07618997,0.005044686301048087,8.925308,0.7694005966186523,,,6.082156e-05
n02454379_10511_armadillo.jpg,epsilon,4.0491225e+21,7.82989004597264e-05,10.024156,0.7814912796020508,,,28.98568
n02454379_10511_armadillo.jpg,alpha_beta,0.49044293,0.02167015283199666,8.352051,1.0675370693206787,,,6.082156e-05
n02454379_10511_armadillo.jpg,composite,0.39641014,0.02077530825531407,8.3996105,1.0699708461761475,,,6.082156e-05
n04330267_15330_stove.jpg,z_plus,1.02411295e-05,0.0218230221138466,9.711454,0.7876672744750977,,,1.7087004e-05
n04330267_15330_stove.jpg,epsilon,1.2534068e+21,0.000391494502298632,9.974489,0.8167073726654053,,,2.7868562
n04330267_15330_stove.jpg,alpha_beta,0.0,0.017822321152261532,9.398451,1.1179544925689697,,,1.7087004e-05
n04330267_15330_stove.jpg,composite,3.0723386e-05,0.017736565213662785,9.397914,1.052536964416504,,,1.7087004e-05
n02892767_5122_brassiere.jpg,z_plus,9.587769e-06,0.008668806836612565,9.780713,0.7700400352478027,,,3.0007332e-05
n02892767_5122_brassiere.jpg,epsilon,1.8713105e+21,0.00022371114417064686,10.318811,0.8404159545898438,,,11.836091
n02892767_5122_brassiere.jpg,alpha_beta,0.0,0.02062616749253364,7.9252143,1.0720853805541992,,,3.0007332e-05
n02892767_5122_brassiere.jpg,composite,3.8351074e-05,0.020637353049742173,7.924756,1.1172735691070557,,,3.0007332e-05
n07873807_1051_pizza.jpg,z_plus,1.797801e-05,0.01547335413846974,9.008549,0.7993068695068359,,,1.8934976e-05
n07873807_1051_pizza.jpg,epsilon,2.3709513e+21,0.00033183819718645953,9.597884,0.7925863265991211,,,0.7879222
